FECHA;GERENCIA;NOMBREGERENCIA;CS;CENTRO;TOTALENFERMEDAD;TSI;TASAx100;x_geo;y_geo;zbs_geo;TOTALENFERMEDAD_7DIAS;TASAx100_7DIAS;TOTALENFERMEDAD_14DIAS;TASAx100_14DIAS;PROVINCIA;TIPO_CENTRO;PCR_REALIZADOS;TASAx100_PCR_REALIZADOS;PCR_POSITIVOS;TASAx10000_PCR_POSITIVOS;PCR_POSITIVOS_SINTOMAS;TASAx10000_PCR_POSITIVOS_SINTOMAS;PCR_POSITIVOS_SINTOMAS_7DIAS;TASAPCR_POSITIVOS_SINTOMASx10000_7DIAS;PCR_POSITIVOS_SINTOMAS_14DIAS;TASAPCR_POSITIVOS_SINTOMASx10000_14DIAS;SOSPECHA_TRANSMISION_COMUNITARIA;Posición;MUNICIPIO
2020-07-30;1706;Gerencia de Salamanca;170603;C.S. BEJAR;1;16077;0.006220066;-5.8578389;40.3892584;BEJAR;7;0.043540462;11;0.068420725;Salamanca;Rural;12;0.074640791;2;1.244013187;2;1.244013187;5;3.110032966;6;3.73203956;0;40.3892584,-5.8578389;CALZADA DE BEJAR (LA)/COLMENAR DE MONTEMAYOR/HORCAJO DE MONTEMAYOR/LAGUNILLA/MONTEMAYOR DEL RIO/PEÑACABALLERA/SANCHOTELLO/SANTIBAÑEZ DE LA SIERRA/VALDEHIJADEROS/VALDELAGEVE/ALDEACIPRESTE/BEJAR/CANDELARIO/CERRO (EL)/HOYA (LA)/MOLINILLO/NAVACARROS/NAVALMORAL DE BEJAR/CANTAGALLO/CRISTOBAL/PINEDAS/PUERTO DE BEJAR/VALDEFUENTES DE SANGUSIN/VALLEJERA DE RIOFRIO
2020-07-30;1706;Gerencia de Salamanca;170606;C.S. CIUDAD RODRIGO;0;14658;0.0;-6.4762406;40.6126798;CIUDAD RODRIGO;4;0.027288853;5;0.034111066;Salamanca;Rural;7;0.047755492;0;0.0;0;0.0;0;0.0;1;0.682221313;0;40.6126798,-6.4762406;ATALAYA (LA)/BODON (EL)/CASTILLEJO DE MARTIN VIEJO/ENCINA (LA)/SERRADILLA DEL ARROYO/SERRADILLA DEL LLANO/CIUDAD RODRIGO/MONSAGRO/PASTORES/SAELICES EL CHICO/SANCTI-SPIRITUS/TENEBRON/ZAMARRA/CARPIO DE AZABA
2020-07-30;1706;Gerencia de Salamanca;170607;C.S. MIGUEL ARMIJO;1;20551;0.004865943;-5.6938414;40.9687413;MIGUEL ARMIJO;3;0.01459783;6;0.02919566;Salamanca;Urbano;9;0.043793489;0;0.0;0;0.0;1;0.486594326;1;0.486594326;0;40.9687413,-5.6938414;SALAMANCA
2020-07-30;1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;0;3221;0.0;-6.2514024;40.8046117;FUENTE DE SAN ESTEBAN;0;0.0;0;0.0;Salamanca;Rural;3;0.093138777;0;0.0;0;0.0;0;0.0;0;0.0;0;40.8046117,-6.2514024;BOADA/CABRILLAS/CASTRAZ/SAGRADA (LA)/FUENTE DE SAN ESTEBAN (LA)/PELARRODRIGUEZ/SAN MUÑOZ/BUENAMADRE/CUBO DE DON SANCHO (EL)/MARTIN DE YELTES
2020-07-30;1706;Gerencia de Salamanca;170610;C.S. FUENTES DE OÑORO;0;2025;0.0;-6.749247;40.6544786;FUENTES DE OÑORO;0;0.0;2;0.098765432;Salamanca;Rural;1;0.049382716;0;0.0;0;0.0;0;0.0;0;0.0;0;40.6544786,-6.749247;ALDEA DEL OBISPO/BOUZA (LA)/FUENTES DE OÑORO/PUERTO SEGURO/VILLAR DE ARGAÑAN/VILLAR DE CIERVO/ALAMEDA DE GARDON (LA)/ESPEJA/GALLEGOS DE ARGAÑAN/VILLAR DE LA YEGUA
2020-07-30;1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;1;2117;0.047236656;-5.8782411;40.6057622;LINARES DE RIOFRIO;2;0.094473311;4;0.188946623;Salamanca;Rural;2;0.094473311;0;0.0;0;0.0;0;0.0;0;0.0;0;40.6057622,-5.8782411;HERGUIJUELA DEL CAMPO/MEMBRIBE DE LA SIERRA/SAN ESTEBAN DE LA SIERRA/SAN MIGUEL DE VALERO/SIERPE (LA)/TORNADIZO (EL)/ENDRINAL/ESCURIAL DE LA SIERRA/FRADES DE LA SIERRA/LINARES DE RIOFRIO/MONLEON/BARBALOS/SANTIBAÑEZ DE LA SIERRA/VALERO
2020-07-30;1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;0;3294;0.0;-6.6910851;40.9107995;LUMBRALES;0;0.0;0;0.0;Salamanca;Rural;8;0.242865817;0;0.0;0;0.0;0;0.0;0;0.0;0;40.9107995,-6.6910851;BAÑOBAREZ/BERMELLAR/OLMEDO DE CAMACES/AHIGAL DE LOS ACEITEROS/CERRALBO/LUMBRALES/REDONDA (LA)/SAN FELICES DE LOS GALLEGOS/SOBRADILLO/FREGENEDA (LA)/FUENTELIANTE/HINOJOSA DE DUERO
2020-07-30;1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;0;1694;0.0;-6.0341157;40.4383859;MIRANDA DEL CASTAÑAR;0;0.0;4;0.236127509;Salamanca;Rural;1;0.059031877;0;0.0;0;0.0;0;0.0;0;0.0;0;40.4383859,-6.0341157;CEPEDA/HERGUIJUELA DE LA SIERRA/MADROÑAL/MIRANDA DEL CASTAÑAR/VILLANUEVA DEL CONDE/SOTOSERRANO/GARCIBUEY/SEQUEROS
2020-07-30;1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;3;2641;0.113593336;-5.4871391;41.1200652;PEDROSILLO EL RALO;3;0.113593336;3;0.113593336;Salamanca;Rural;3;0.113593336;0;0.0;0;0.0;0;0.0;0;0.0;0;41.1200652,-5.4871391;CABEZABELLOSA DE LA CALZADA/PARADA DE RUBIALES/PITIEGUA/TARDAGUILA/VALLESA DE LA GUAREÑA/VELLES (LA)/VILLAVERDE DE GUAREÑA/ARCEDIANO/CAÑIZAL/ESPINO DE LA ORBADA/ORBADA (LA)/PEDROSILLO EL RALO/ALDEANUEVA DE FIGUEROA/GOMECELLO/NEGRILLA DE PALENCIA/PAJARES DE LA LAGUNA/PALENCIA DE NEGRILLA
2020-07-30;1706;Gerencia de Salamanca;170628;C.S. SANTA MARTA DE TORMES;1;18209;0.00549179;-5.5307167;40.9275702;SANTA MARTA DE TORMES;11;0.060409688;16;0.087868636;Salamanca;Rural;11;0.060409688;0;0.0;0;0.0;2;1.098357955;2;1.098357955;0;40.9275702,-5.5307167;PELABRAVO/CALVARRASA DE ABAJO/CALVARRASA DE ARRIBA/ENCINAS DE ABAJO/MACHACON/SANTA MARTA DE TORMES/VILLAGONZALO DE TORMES
2020-07-30;1706;Gerencia de Salamanca;170635;C.S. UNIVERSIDAD CENTRO;1;11492;0.008701706;-5.6668451;40.9635604;UNIVERSIDAD CENTRO;7;0.060911939;8;0.069613644;Salamanca;Urbano;5;0.043508528;0;0.0;0;0.0;2;1.740341107;2;1.740341107;0;40.9635604,-5.6668451;SALAMANCA
2020-07-30;1706;Gerencia de Salamanca;170636;C.S. SAN JUAN;2;15412;0.012976901;-5.6596496;40.9722411;SAN JUAN;5;0.032442253;10;0.064884506;Salamanca;Urbano;11;0.071372956;0;0.0;0;0.0;1;0.648845056;1;0.648845056;0;40.9722411,-5.6596496;SALAMANCA
2020-07-31;1706;Gerencia de Salamanca;170612;C.S. GARRIDO SUR;3;25832;0.011613503;-5.6376245;40.9715334;GARRIDO SUR;6;0.023227005;9;0.034840508;Salamanca;Urbano;11;0.042582843;0;0.0;0;0.0;3;1.161350263;4;1.548467018;0;40.9715334,-5.6376245;SALAMANCA
2020-07-31;1706;Gerencia de Salamanca;170615;C.S. LA ALBERCA;0;1808;0.0;-6.1369235;40.5281138;LA ALBERCA;2;0.110619469;5;0.276548673;Salamanca;Rural;1;0.055309735;0;0.0;0;0.0;0;0.0;0;0.0;0;40.5281138,-6.1369235;ALBERCA (LA)/MAILLO (EL)/NAVA DE FRANCIA/CABACO (EL)/MOGARRAZ/MONFORTE DE LA SIERRA/CASAS DEL CONDE (LAS)/SAN MARTIN DEL CASTAÑAR/SAN MIGUEL DEL ROBLEDO
2020-07-31;1706;Gerencia de Salamanca;170616;C.S. LEDESMA;0;2555;0.0;-6.0954699;41.0899495;LEDESMA;0;0.0;0;0.0;Salamanca;Rural;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;41.0899495,-6.0954699;DOÑINOS DE LEDESMA/ENCINA DE SAN SILVESTRE/GEJUELO DEL BARRO/LEDESMA/MANZANO (EL)/SANDO/SANTA MARIA DE SANDO/SARDON DE LOS FRAILES/VILLARMAYOR/MONLERAS/VILLASDARDO/VILLASECO DE LOS GAMITOS/VILLASECO DE LOS REYES/MATA DE LEDESMA (LA)
2020-07-31;1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;0;2641;0.0;-5.4871391;41.1200652;PEDROSILLO EL RALO;3;0.113593336;3;0.113593336;Salamanca;Rural;3;0.113593336;0;0.0;0;0.0;0;0.0;0;0.0;0;41.1200652,-5.4871391;CABEZABELLOSA DE LA CALZADA/PARADA DE RUBIALES/PITIEGUA/TARDAGUILA/VALLESA DE LA GUAREÑA/VELLES (LA)/VILLAVERDE DE GUAREÑA/ARCEDIANO/CAÑIZAL/ESPINO DE LA ORBADA/ORBADA (LA)/PEDROSILLO EL RALO/ALDEANUEVA DE FIGUEROA/GOMECELLO/NEGRILLA DE PALENCIA/PAJARES DE LA LAGUNA/PALENCIA DE NEGRILLA
2020-07-31;1706;Gerencia de Salamanca;170623;C.S. PERIURBANO SUR;3;12018;0.024962556;-5.773642;40.9106826;PERIURBANO SUR;7;0.058245964;9;0.074887668;Salamanca;Rural;9;0.074887668;0;0.0;0;0.0;0;0.0;0;0.0;0;40.9106826,-5.773642;ALDEATEJADA/ALDEAVIEJA DE TORMES/CARBAJOSA DE LA SAGRADA/MONTERRUBIO DE LA SIERRA/PINO DE TORMES (EL)/SALAMANCA/SAN PEDRO DEL VALLE/VEGA DE TIRADOS/ZARAPICOS/DOÑINOS DE SALAMANCA/GALINDO Y PERAHUY/GOLPEJAS/MIRANDA DE AZAN/ROLLAN/ARAPILES/BARBADILLO/CARRASCAL DE BARREGAS/MORILLE/MOZARBEZ/PARADA DE ARRIBA/SAN PEDRO DE ROZADOS
2020-07-31;1706;Gerencia de Salamanca;170629;C.S. F.VILLALOBOS;3;8319;0.036062027;-5.660618;40.9597778;F.VILLALOBOS;8;0.096165404;10;0.120206756;Salamanca;Urbano;2;0.024041351;2;2.404135112;1;1.202067556;2;2.404135112;3;3.606202669;0;40.9597778,-5.660618;SALAMANCA
2020-07-31;1706;Gerencia de Salamanca;170633;C.S. VILLORIA;0;4032;0.0;-5.3715956;41.0345487;VILLORIA;1;0.024801587;2;0.049603175;Salamanca;Rural;8;0.198412698;0;0.0;0;0.0;1;2.48015873;2;4.96031746;0;41.0345487,-5.3715956;ARABAYONA DE MOGICA/BABILAFUENTE/CANTALPINO/PEDROSO DE LA ARMUÑA (EL)/CORDOVILLA/MORIÑIGO/VILLORUELA
2020-08-01;1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;0;12315;0.0;-5.5135134;40.7460397;ALBA DE TORMES;1;0.008120179;3;0.024360536;Salamanca;Rural;4;0.032480715;1;0.812017864;1;0.812017864;4;3.248071458;4;3.248071458;0;40.7460397,-5.5135134;ALDEASECA DE ALBA/ARMENTEROS/BELEÑA/CHAGARCIA MEDIANERO/COCA DE ALBA/GAJATES/GALISANCHO/LARRODRIGO/NAVALES/PEDROSILLO DE ALBA/PEDROSILLO DE LOS AIRES/PELAYOS/VALDEMIERQUE/ANAYA DE ALBA/BUENAVISTA/EJEME/HORCAJO MEDIANERO/MAYA (LA)/PEDRAZA DE ALBA/SIETEIGLESIAS DE TORMES/TERRADILLOS/ALBA DE TORMES/ENCINAS DE ARRIBA/FRESNO ALHANDIGA/GALINDUSTE/GARCIHERNANDEZ/MARTINAMOR/PEÑARANDILLA/VALDECARROS
2020-08-01;1706;Gerencia de Salamanca;170603;C.S. BEJAR;2;16077;0.012440132;-5.8578389;40.3892584;BEJAR;8;0.049760527;10;0.062200659;Salamanca;Rural;11;0.068420725;1;0.622006593;1;0.622006593;6;3.73203956;7;4.354046153;0;40.3892584,-5.8578389;CALZADA DE BEJAR (LA)/COLMENAR DE MONTEMAYOR/HORCAJO DE MONTEMAYOR/LAGUNILLA/MONTEMAYOR DEL RIO/PEÑACABALLERA/SANCHOTELLO/SANTIBAÑEZ DE LA SIERRA/VALDEHIJADEROS/VALDELAGEVE/ALDEACIPRESTE/BEJAR/CANDELARIO/CERRO (EL)/HOYA (LA)/MOLINILLO/NAVACARROS/NAVALMORAL DE BEJAR/CANTAGALLO/CRISTOBAL/PINEDAS/PUERTO DE BEJAR/VALDEFUENTES DE SANGUSIN/VALLEJERA DE RIOFRIO
2020-08-01;1706;Gerencia de Salamanca;170606;C.S. CIUDAD RODRIGO;1;14658;0.006822213;-6.4762406;40.6126798;CIUDAD RODRIGO;2;0.013644426;6;0.040933279;Salamanca;Rural;4;0.027288853;0;0.0;0;0.0;0;0.0;1;0.682221313;0;40.6126798,-6.4762406;ATALAYA (LA)/BODON (EL)/CASTILLEJO DE MARTIN VIEJO/ENCINA (LA)/SERRADILLA DEL ARROYO/SERRADILLA DEL LLANO/CIUDAD RODRIGO/MONSAGRO/PASTORES/SAELICES EL CHICO/SANCTI-SPIRITUS/TENEBRON/ZAMARRA/CARPIO DE AZABA
2020-08-01;1706;Gerencia de Salamanca;170609;C.S. FUENTEGUINALDO;0;1621;0.0;-6.734419;40.4082446;FUENTEGUINALDO;1;0.061690315;1;0.061690315;Salamanca;Rural;2;0.123380629;0;0.0;0;0.0;0;0.0;0;0.0;0;40.4082446,-6.734419;ALAMEDILLA (LA)/CAMPILLO DE AZABA/ITUERO DE AZABA/NAVASFRIAS/PUEBLA DE AZABA/ALBERGUERIA DE ARGAÑAN (LA)/CASILLAS DE FLORES/FUENTEGUINALDO
2020-08-01;1706;Gerencia de Salamanca;170612;C.S. GARRIDO SUR;0;25832;0.0;-5.6376245;40.9715334;GARRIDO SUR;6;0.023227005;9;0.034840508;Salamanca;Urbano;8;0.03096934;1;0.387116754;1;0.387116754;4;1.548467018;5;1.935583772;0;40.9715334,-5.6376245;SALAMANCA
2020-08-01;1706;Gerencia de Salamanca;170616;C.S. LEDESMA;0;2555;0.0;-6.0954699;41.0899495;LEDESMA;0;0.0;0;0.0;Salamanca;Rural;2;0.078277886;0;0.0;0;0.0;0;0.0;0;0.0;0;41.0899495,-6.0954699;DOÑINOS DE LEDESMA/ENCINA DE SAN SILVESTRE/GEJUELO DEL BARRO/LEDESMA/MANZANO (EL)/SANDO/SANTA MARIA DE SANDO/SARDON DE LOS FRAILES/VILLARMAYOR/MONLERAS/VILLASDARDO/VILLASECO DE LOS GAMITOS/VILLASECO DE LOS REYES/MATA DE LEDESMA (LA)
2020-08-01;1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;0;2641;0.0;-5.4871391;41.1200652;PEDROSILLO EL RALO;3;0.113593336;3;0.113593336;Salamanca;Rural;3;0.113593336;2;7.572889057;2;7.572889057;2;7.572889057;2;7.572889057;0;41.1200652,-5.4871391;CABEZABELLOSA DE LA CALZADA/PARADA DE RUBIALES/PITIEGUA/TARDAGUILA/VALLESA DE LA GUAREÑA/VELLES (LA)/VILLAVERDE DE GUAREÑA/ARCEDIANO/CAÑIZAL/ESPINO DE LA ORBADA/ORBADA (LA)/PEDROSILLO EL RALO/ALDEANUEVA DE FIGUEROA/GOMECELLO/NEGRILLA DE PALENCIA/PAJARES DE LA LAGUNA/PALENCIA DE NEGRILLA
2020-08-01;1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;2;19188;0.010423181;-5.6415859;41.0249771;PERIURBANA NORTE;4;0.020846362;10;0.052115906;Salamanca;Rural;4;0.020846362;0;0.0;0;0.0;1;0.521159058;4;2.084636231;0;41.0249771,-5.6415859;ALDEALENGUA/ALDEARRUBIA/ALMENARA DE TORMES/CASTELLANOS DE MORISCOS/CASTELLANOS DE VILLIQUERA/MONTERRUBIO DE ARMUÑA/MORISCOS/SAN MORALES/VALVERDON/VILLARES DE LA REINA/JUZBADO/SAN CRISTOBAL DE LA CUESTA/CABRERIZOS/VILLAMAYOR
2020-08-01;1706;Gerencia de Salamanca;170625;C.S. PIZARRALES-VIDAL;1;14973;0.006678688;-5.6796761;40.9778179;PIZARRALES-VIDAL;6;0.04007213;11;0.073465571;Salamanca;Urbano;5;0.033393442;1;0.667868831;1;0.667868831;2;1.335737661;3;2.003606492;0;40.9778179,-5.6796761;SALAMANCA
2020-08-01;1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;0;1643;0.0;-6.576536;40.3713532;ROBLEDA;0;0.0;1;0.060864273;Salamanca;Rural;1;0.060864273;0;0.0;0;0.0;0;0.0;0;0.0;0;40.3713532,-6.576536;HERGUIJUELA DE CIUDAD RODRIGO/MARTIAGO/ROBLEDA/SAHUGO (EL)/VILLASRUBIAS/PEÑAPARDA/AGALLAS/PAYO (EL)
2020-08-01;1706;Gerencia de Salamanca;170628;C.S. SANTA MARTA DE TORMES;1;18209;0.00549179;-5.5307167;40.9275702;SANTA MARTA DE TORMES;12;0.065901477;18;0.098852216;Salamanca;Rural;6;0.032950739;1;0.549178977;1;0.549178977;3;1.647536932;4;2.19671591;0;40.9275702,-5.5307167;PELABRAVO/CALVARRASA DE ABAJO/CALVARRASA DE ARRIBA/ENCINAS DE ABAJO/MACHACON/SANTA MARTA DE TORMES/VILLAGONZALO DE TORMES
2020-08-01;1706;Gerencia de Salamanca;170629;C.S. F.VILLALOBOS;0;8319;0.0;-5.660618;40.9597778;F.VILLALOBOS;8;0.096165404;10;0.120206756;Salamanca;Urbano;2;0.024041351;1;1.202067556;1;1.202067556;3;3.606202669;4;4.808270225;0;40.9597778,-5.660618;SALAMANCA
2020-08-02;1706;Gerencia de Salamanca;170603;C.S. BEJAR;3;16077;0.018660198;-5.8578389;40.3892584;BEJAR;10;0.062200659;13;0.080860857;Salamanca;Rural;9;0.055980593;2;1.244013187;2;1.244013187;8;4.976052746;9;5.598059339;0;40.3892584,-5.8578389;CALZADA DE BEJAR (LA)/COLMENAR DE MONTEMAYOR/HORCAJO DE MONTEMAYOR/LAGUNILLA/MONTEMAYOR DEL RIO/PEÑACABALLERA/SANCHOTELLO/SANTIBAÑEZ DE LA SIERRA/VALDEHIJADEROS/VALDELAGEVE/ALDEACIPRESTE/BEJAR/CANDELARIO/CERRO (EL)/HOYA (LA)/MOLINILLO/NAVACARROS/NAVALMORAL DE BEJAR/CANTAGALLO/CRISTOBAL/PINEDAS/PUERTO DE BEJAR/VALDEFUENTES DE SANGUSIN/VALLEJERA DE RIOFRIO
2020-08-02;1706;Gerencia de Salamanca;170609;C.S. FUENTEGUINALDO;0;1621;0.0;-6.734419;40.4082446;FUENTEGUINALDO;1;0.061690315;1;0.061690315;Salamanca;Rural;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;40.4082446,-6.734419;ALAMEDILLA (LA)/CAMPILLO DE AZABA/ITUERO DE AZABA/NAVASFRIAS/PUEBLA DE AZABA/ALBERGUERIA DE ARGAÑAN (LA)/CASILLAS DE FLORES/FUENTEGUINALDO
2020-08-02;1706;Gerencia de Salamanca;170610;C.S. FUENTES DE OÑORO;0;2025;0.0;-6.749247;40.6544786;FUENTES DE OÑORO;0;0.0;2;0.098765432;Salamanca;Rural;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;40.6544786,-6.749247;ALDEA DEL OBISPO/BOUZA (LA)/FUENTES DE OÑORO/PUERTO SEGURO/VILLAR DE ARGAÑAN/VILLAR DE CIERVO/ALAMEDA DE GARDON (LA)/ESPEJA/GALLEGOS DE ARGAÑAN/VILLAR DE LA YEGUA
2020-08-02;1706;Gerencia de Salamanca;170611;C.S. GARRIDO NORTE;0;18811;0.0;-5.6512485;40.9831349;GARRIDO NORTE;21;0.111636808;35;0.186061347;Salamanca;Urbano;11;0.058476423;0;0.0;0;0.0;8;4.25283079;11;5.847642337;0;40.9831349,-5.6512485;SALAMANCA
2020-08-02;1706;Gerencia de Salamanca;170612;C.S. GARRIDO SUR;2;25832;0.007742335;-5.6376245;40.9715334;GARRIDO SUR;8;0.03096934;11;0.042582843;Salamanca;Urbano;12;0.046454011;0;0.0;0;0.0;4;1.548467018;5;1.935583772;0;40.9715334,-5.6376245;SALAMANCA
2020-08-02;1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;0;2641;0.0;-5.4871391;41.1200652;PEDROSILLO EL RALO;3;0.113593336;3;0.113593336;Salamanca;Rural;3;0.113593336;1;3.786444529;1;3.786444529;3;11.35933359;3;11.35933359;0;41.1200652,-5.4871391;CABEZABELLOSA DE LA CALZADA/PARADA DE RUBIALES/PITIEGUA/TARDAGUILA/VALLESA DE LA GUAREÑA/VELLES (LA)/VILLAVERDE DE GUAREÑA/ARCEDIANO/CAÑIZAL/ESPINO DE LA ORBADA/ORBADA (LA)/PEDROSILLO EL RALO/ALDEANUEVA DE FIGUEROA/GOMECELLO/NEGRILLA DE PALENCIA/PAJARES DE LA LAGUNA/PALENCIA DE NEGRILLA
2020-08-02;1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;0;1643;0.0;-6.576536;40.3713532;ROBLEDA;0;0.0;1;0.060864273;Salamanca;Rural;1;0.060864273;0;0.0;0;0.0;0;0.0;0;0.0;0;40.3713532,-6.576536;HERGUIJUELA DE CIUDAD RODRIGO/MARTIAGO/ROBLEDA/SAHUGO (EL)/VILLASRUBIAS/PEÑAPARDA/AGALLAS/PAYO (EL)
2020-08-02;1706;Gerencia de Salamanca;170629;C.S. F.VILLALOBOS;0;8319;0.0;-5.660618;40.9597778;F.VILLALOBOS;8;0.096165404;10;0.120206756;Salamanca;Urbano;6;0.072124053;1;1.202067556;1;1.202067556;4;4.808270225;5;6.010337781;0;40.9597778,-5.660618;SALAMANCA
2020-08-02;1706;Gerencia de Salamanca;170633;C.S. VILLORIA;0;4032;0.0;-5.3715956;41.0345487;VILLORIA;1;0.024801587;2;0.049603175;Salamanca;Rural;1;0.024801587;0;0.0;0;0.0;1;2.48015873;2;4.96031746;0;41.0345487,-5.3715956;ARABAYONA DE MOGICA/BABILAFUENTE/CANTALPINO/PEDROSO DE LA ARMUÑA (EL)/CORDOVILLA/MORIÑIGO/VILLORUELA
2020-08-03;1706;Gerencia de Salamanca;170602;C.S. ALDEADAVILA RIBERA;0;2568;0.0;-6.6595106;41.1113017;ALDEADAVILA RIBERA;0;0.0;0;0.0;Salamanca;Rural;5;0.19470405;0;0.0;0;0.0;0;0.0;0;0.0;0;41.1113017,-6.6595106;CEREZAL DE PEÑAHORCADA/MIEZA/VILLASBUENAS/ALDEADAVILA DE LA RIBERA/BARRUECOPARDO/MASUECO/SALDEANA/SAUCELLE/MILANO (EL)/VILVESTRE/ZARZA DE PUMAREDA (LA)
2020-08-03;1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;0;2133;0.0;-5.7649621;41.1556443;CALZADA VALDUNCIEL;0;0.0;0;0.0;Salamanca;Rural;1;0.046882325;0;0.0;0;0.0;0;0.0;0;0.0;0;41.1556443,-5.7649621;SANTIZ/TOPAS/ARCO (EL)/CALZADA DE VALDUNCIEL/SAN PELAYO DE GUAREÑA/TORRESMENUDAS/ALDEARRODRIGO/AÑOVER DE TORMES/FORFOLEDA/PALACIOS DEL ARZOBISPO/VALDELOSA/VALDUNCIEL/ZAMAYON
2020-08-03;1706;Gerencia de Salamanca;170607;C.S. MIGUEL ARMIJO;2;20551;0.009731887;-5.6938414;40.9687413;MIGUEL ARMIJO;7;0.034061603;10;0.048659433;Salamanca;Urbano;28;0.136246411;0;0.0;0;0.0;5;2.432971632;5;2.432971632;0;40.9687413,-5.6938414;SALAMANCA
2020-08-03;1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;0;3221;0.0;-6.2514024;40.8046117;FUENTE DE SAN ESTEBAN;3;0.093138777;3;0.093138777;Salamanca;Rural;3;0.093138777;0;0.0;0;0.0;0;0.0;0;0.0;0;40.8046117,-6.2514024;BOADA/CABRILLAS/CASTRAZ/SAGRADA (LA)/FUENTE DE SAN ESTEBAN (LA)/PELARRODRIGUEZ/SAN MUÑOZ/BUENAMADRE/CUBO DE DON SANCHO (EL)/MARTIN DE YELTES
2020-08-03;1706;Gerencia de Salamanca;170612;C.S. GARRIDO SUR;2;25832;0.007742335;-5.6376245;40.9715334;GARRIDO SUR;9;0.034840508;12;0.046454011;Salamanca;Urbano;22;0.085165686;1;0.387116754;1;0.387116754;3;1.161350263;5;1.935583772;0;40.9715334,-5.6376245;SALAMANCA
2020-08-03;1706;Gerencia de Salamanca;170613;C.S. GUIJUELO;0;9597;0.0;-5.6473268;40.5420836;GUIJUELO;2;0.020839846;3;0.031259769;Salamanca;Rural;7;0.07293946;0;0.0;0;0.0;0;0.0;1;1.041992289;0;40.5420836,-5.6473268;CABEZA DE BEJAR (LA)/FUENTERROBLE DE SALVATIERRA/GUIJO DE AVILA/PEROMINGO/PUEBLA DE SAN MEDEL/TALA (LA)/ALDEAVIEJA DE TORMES/CESPEDOSA DE TORMES/FRESNEDOSO/GALLEGOS DE SOLMIRON/GUIJUELO/NAVA DE BEJAR/NAVAMORALES/PIZARRAL/PUENTE DEL CONGOSTO/SANTOS (LOS)/BERROCAL DE SALVATIERRA/CALZADA DE DON DIEGO/CASAFRANCA/FUENTES DE BEJAR/LEDRADA/MONTEJO/SALVATIERRA DE TORMES/SANTIBAÑEZ DE BEJAR/SORIHUELA/VALDELACASA/VALVERDE DE VALDELACASA
2020-08-03;1706;Gerencia de Salamanca;170619;C.S. MATILLA CAÑOS;0;1823;0.0;-5.9732262;40.8405196;MATILLA CAÑOS;1;0.054854635;1;0.054854635;Salamanca;Rural;2;0.10970927;0;0.0;0;0.0;0;0.0;0;0.0;0;40.8405196,-5.9732262;ROBLIZA DE COJOS/SANCHON DE LA SAGRADA/ALDEHUELA DE LA BOVEDA/CALZADA DE DON DIEGO/CANILLAS DE ABAJO/MATILLA DE LOS CAÑOS DEL RIO/VILLALBA DE LOS LLANOS/CARRASCAL DEL OBISPO/TABERA DE ABAJO/VECINOS/VEGUILLAS (LAS)
2020-08-03;1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;1;1694;0.059031877;-6.0341157;40.4383859;MIRANDA DEL CASTAÑAR;2;0.118063754;5;0.295159386;Salamanca;Rural;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;40.4383859,-6.0341157;CEPEDA/HERGUIJUELA DE LA SIERRA/MADROÑAL/MIRANDA DEL CASTAÑAR/VILLANUEVA DEL CONDE/SOTOSERRANO/GARCIBUEY/SEQUEROS
2020-08-03;1706;Gerencia de Salamanca;170624;C.S. PEÑARANDA;0;10063;0.0;-5.2549602;40.8839787;PEÑARANDA;1;0.009937394;1;0.009937394;Salamanca;Rural;19;0.188810494;0;0.0;0;0.0;0;0.0;0;0.0;0;40.8839787,-5.2549602;ALARAZ/CANTARACILLO/MALPARTIDA/SALMORAL/SANTIAGO DE LA PUEBLA/CAMPO DE PEÑARANDA (EL)/VENTOSA DEL RIO ALMAR/VILLAR DE GALLIMAZO/ALCONADA/ALDEASECA DE LA FRONTERA/BOVEDA DEL RIO ALMAR/MACOTERA/MANCERA DE ABAJO/NAVA DE SOTROBAL/PARADINAS DE SAN JUAN/PEÑARANDA DE BRACAMONTE/RAGAMA/TORDILLOS
